gauge,year,month,day,tmax,tmin
83589,1981,8,3,,14.6
83589,1981,8,5,27.3,
83589,1981,8,5,,14.8
83589,1981,8,6,26.6,
83589,1981,8,6,,17.8
83589,1981,8,7,28.1,
83589,1981,8,7,,14.1
83589,1981,8,8,28.1,
83589,1981,8,8,,10.3
83589,1981,8,9,28.2,
83589,1981,8,9,,12.5
83589,1981,8,10,28.0,
83589,1981,8,10,,9.8
83589,1981,8,11,26.2,
83589,1981,8,11,,11.1
83589,1981,8,12,25.6,
83589,1981,8,12,,14.2
83589,1981,8,13,32.4,
83589,1981,8,13,,11.7
83589,1981,8,14,33.8,
83589,1981,8,14,,13.7
83589,1981,8,15,29.6,
83589,1981,8,15,,14.6
83589,1981,8,16,28.8,
83589,1981,8,16,,18.3
83589,1981,8,17,27.8,
83589,1981,8,17,,18.8
83589,1981,8,18,25.5,
83589,1981,8,18,,14.0
83589,1981,8,19,26.3,
83589,1981,8,19,,14.9
83589,1981,8,20,26.9,
83589,1981,8,20,,14.6
83589,1981,8,21,26.1,
83589,1981,8,21,,11.3
83589,1981,8,22,24.3,
83589,1981,8,22,,12.1
83589,1981,8,23,23.3,
83589,1981,8,23,,8.6
83589,1981,8,24,26.5,
83589,1981,8,24,,9.0
83589,1981,8,25,29.6,
83589,1981,8,25,,8.7
83589,1981,8,28,33.6,
83589,1981,8,28,,9.3
83589,1981,8,29,31.5,
83589,1981,8,29,,11.3
83589,1981,8,30,31.6,
83589,1981,8,30,,11.6
83589,1981,8,31,26.1,
83589,1981,8,31,,14.2
83589,1981,9,2,28.0,
83589,1981,9,2,,16.1
83589,1981,9,3,26.9,
83589,1981,9,3,,13.4
83589,1981,9,4,33.6,
83589,1981,9,4,,13.7
83589,1981,9,5,32.6,
83589,1981,9,5,,14.7
83589,1981,9,6,29.1,
83589,1981,9,6,,20.8
83589,1981,9,7,25.2,
83589,1981,9,7,,17.7
83589,1981,9,8,29.0,
83589,1981,9,8,,13.7
83589,1981,9,9,29.8,
83589,1981,9,9,,12.2
83589,1981,9,10,30.5,
83589,1981,9,10,,9.1
83589,1981,9,11,32.6,
83589,1981,9,11,,8.8
83589,1981,9,12,31.6,
83589,1981,9,12,,10.2
83589,1981,9,13,33.2,
83589,1981,9,13,,9.4
83589,1981,9,14,33.7,
83589,1981,9,14,,10.6
83589,1981,9,15,33.8,
83589,1981,9,15,,11.5
83589,1981,9,16,33.7,
83589,1981,9,16,,14.5
83589,1981,9,17,26.0,
83589,1981,9,17,,21.3
83589,1981,9,18,27.5,
83589,1981,9,18,,19.3
83589,1981,9,19,31.1,
83589,1981,9,19,,13.7
83589,1981,9,20,33.2,
83589,1981,9,20,,11.6
83589,1981,9,21,32.7,
83589,1981,9,21,,13.1
83589,1981,9,22,32.6,
83589,1981,9,22,,13.5
83589,1981,9,23,30.8,
83589,1981,9,23,,15.8
83589,1981,9,24,31.7,
83589,1981,9,24,,12.4
83589,1981,9,25,29.7,
83589,1981,9,25,,13.4
83589,1981,9,26,27.8,
83589,1981,9,26,,14.9
83589,1981,9,27,29.5,
83589,1981,9,27,,15.7
83589,1981,9,28,35.2,
83589,1981,9,28,,16.5
83589,1981,9,29,34.7,
83589,1981,9,29,,16.7
83589,1981,9,30,29.9,
83589,1981,9,30,,21.7
83589,1981,10,1,24.3,
83589,1981,10,1,,19.8
83589,1981,10,2,30.4,
83589,1981,10,2,,14.0
83589,1981,10,3,27.1,
83589,1981,10,3,,13.8
83589,1981,10,4,29.3,
83589,1981,10,4,,20.7
83589,1981,10,5,32.4,
83589,1981,10,5,,21.4
83589,1981,10,6,35.9,
83589,1981,10,6,,20.2
83589,1981,10,7,30.3,
83589,1981,10,7,,20.7
83589,1981,10,8,35.6,
83589,1981,10,8,,20.2
83589,1981,10,9,30.9,
83589,1981,10,9,,23.3
83589,1981,10,10,25.1,
83589,1981,10,10,,20.8
83589,1981,10,11,25.8,
83589,1981,10,11,,20.0
83589,1981,10,12,23.7,
83589,1981,10,12,,20.8
83589,1981,10,13,32.5,
83589,1981,10,13,,20.9
83589,1981,10,14,31.4,
83589,1981,10,14,,19.5
83589,1981,10,15,27.8,
83589,1981,10,15,,21.2
83589,1981,10,16,27.9,
83589,1981,10,16,,21.4
83589,1981,10,17,34.9,
83589,1981,10,17,,17.8
83589,1981,10,19,21.5,
83589,1981,10,19,,18.8
83589,1981,10,20,28.8,
83589,1981,10,20,,18.4
83589,1981,10,21,33.6,
83589,1981,10,21,,19.6
83589,1981,10,22,30.0,
83589,1981,10,22,,19.2
83589,1981,10,23,29.1,
83589,1981,10,23,,21.4
83589,1981,10,24,30.9,
83589,1981,10,24,,21.0
83589,1981,10,25,33.2,
83589,1981,10,25,,21.6
83589,1981,10,26,35.3,
83589,1981,10,26,,18.9
83589,1981,10,27,31.7,
83589,1981,10,27,,20.7
83589,1981,10,28,23.9,
83589,1981,10,28,,20.6
83589,1981,10,30,24.9,
83589,1981,10,30,,20.0
83589,1981,10,31,22.7,
83589,1981,10,31,,19.6
83589,1981,11,1,21.2,
83589,1981,11,1,,18.9
83589,1981,11,2,23.0,
83589,1981,11,2,,19.1
83589,1981,11,3,26.0,
83589,1981,11,3,,20.5
83589,1981,11,4,31.5,
83589,1981,11,4,,22.5
83589,1981,11,5,33.6,
83589,1981,11,5,,22.3
83589,1981,11,6,34.1,
83589,1981,11,6,,23.5
83589,1981,11,7,35.3,
83589,1981,11,7,,21.9
83589,1981,11,8,34.8,
83589,1981,11,8,,23.0
83589,1981,11,9,35.0,
83589,1981,11,9,,22.1
83589,1981,11,10,27.9,
83589,1981,11,10,,22.6
83589,1981,11,11,25.6,
83589,1981,11,11,,20.8
83589,1981,11,12,24.5,
83589,1981,11,12,,20.5
83589,1981,11,13,28.0,
83589,1981,11,13,,21.7
83589,1981,11,14,29.3,
83589,1981,11,14,,22.3
83589,1981,11,15,30.7,
83589,1981,11,15,,21.9
83589,1981,11,16,33.3,
83589,1981,11,16,,21.2
83589,1981,11,17,31.6,
83589,1981,11,17,,21.3
83589,1981,11,19,32.1,
83589,1981,11,19,,23.3
83589,1981,11,20,30.6,
83589,1981,11,20,,22.0
83589,1981,11,21,32.6,
83589,1981,11,21,,21.3
83589,1981,11,22,29.1,
83589,1981,11,22,,21.8
83589,1981,11,23,31.4,
83589,1981,11,23,,21.9
83589,1981,11,24,32.3,
83589,1981,11,24,,22.3
83589,1981,11,25,31.1,
83589,1981,11,25,,23.1
83589,1981,11,26,24.7,
83589,1981,11,26,,20.9
83589,1981,11,27,31.0,
83589,1981,11,27,,19.7
83589,1981,11,28,33.9,
83589,1981,11,28,,21.6
83589,1981,11,29,34.7,
83589,1981,11,29,,20.4
83589,1981,11,30,32.4,
83589,1981,11,30,,22.4
83589,1981,12,1,33.7,
83589,1981,12,1,,21.8
83589,1981,12,3,30.9,
83589,1981,12,3,,21.8
83589,1981,12,4,30.1,
83589,1981,12,4,,20.8
83589,1981,12,5,32.9,
83589,1981,12,5,,20.0
83589,1981,12,6,33.4,
83589,1981,12,6,,18.6
83589,1981,12,7,34.3,
83589,1981,12,7,,19.6
83589,1981,12,9,30.8,
83589,1981,12,9,,21.6
83589,1981,12,11,32.4,
83589,1981,12,11,,20.6
83589,1981,12,12,30.2,
83589,1981,12,12,,20.4
83589,1981,12,13,27.2,
83589,1981,12,13,,20.6
83589,1981,12,14,32.8,
83589,1981,12,14,,21.3
83589,1981,12,15,32.8,
83589,1981,12,15,,19.4
83589,1981,12,17,26.5,
83589,1981,12,17,,20.9
83589,1981,12,18,31.2,
83589,1981,12,18,,20.5
83589,1981,12,19,32.0,
83589,1981,12,19,,20.3
83589,1981,12,20,32.6,
83589,1981,12,20,,19.7
83589,1981,12,21,32.8,
83589,1981,12,21,,19.0
83589,1981,12,22,34.5,
83589,1981,12,22,,18.6
83589,1981,12,23,36.0,
83589,1981,12,23,,21.2
83589,1981,12,24,37.1,
83589,1981,12,24,,19.4
83589,1981,12,25,32.9,
83589,1981,12,25,,21.4
83589,1981,12,26,30.4,
83589,1981,12,26,,22.9
83589,1981,12,27,23.9,
83589,1981,12,27,,20.7
83589,1981,12,28,24.7,
83589,1981,12,28,,20.7
83589,1981,12,29,29.1,
83589,1981,12,29,,19.6
83589,1981,12,30,28.9,
83589,1981,12,30,,20.6
83589,1982,1,1,25.9,
83589,1982,1,1,,21.1
83589,1982,1,2,30.0,
83589,1982,1,2,,21.2
83589,1982,1,3,28.1,
83589,1982,1,3,,21.5
83589,1982,1,4,26.4,
83589,1982,1,4,,21.1
83589,1982,1,5,25.1,
83589,1982,1,5,,20.5
83589,1982,1,6,28.9,
83589,1982,1,6,,21.3
83589,1982,1,7,29.2,
83589,1982,1,7,,20.9
83589,1982,1,8,29.7,
83589,1982,1,8,,20.1
83589,1982,1,9,32.6,
83589,1982,1,9,,19.6
83589,1982,1,10,31.8,
83589,1982,1,10,,22.9
83589,1982,1,11,32.3,
83589,1982,1,11,,20.6
83589,1982,1,12,30.7,
83589,1982,1,12,,20.9
83589,1982,1,14,27.5,
83589,1982,1,14,,22.3
83589,1982,1,15,27.8,
83589,1982,1,15,,22.3
83589,1982,1,16,31.1,
83589,1982,1,16,,21.7
83589,1982,1,17,32.1,
83589,1982,1,17,,21.1
83589,1982,1,18,32.5,
83589,1982,1,18,,22.0
83589,1982,1,19,26.3,
83589,1982,1,19,,20.7
83589,1982,1,20,22.7,
83589,1982,1,20,,19.2
83589,1982,1,21,27.7,
83589,1982,1,21,,18.7
83589,1982,1,22,30.9,
83589,1982,1,22,,20.6
83589,1982,1,23,28.3,
83589,1982,1,23,,21.1
83589,1982,1,24,30.0,
83589,1982,1,24,,20.8
83589,1982,1,25,28.3,
83589,1982,1,25,,21.5
83589,1982,1,27,30.5,
83589,1982,1,27,,22.1
83589,1982,1,28,30.5,
83589,1982,1,28,,20.9
83589,1982,1,29,29.9,
83589,1982,1,29,,20.6
83589,1982,1,30,28.9,
83589,1982,1,30,,21.1
83589,1982,1,31,28.3,
83589,1982,1,31,,21.1
83589,1982,2,1,28.6,
83589,1982,2,1,,21.0
83589,1982,2,2,28.6,
83589,1982,2,2,,20.5
83589,1982,2,3,30.4,
83589,1982,2,3,,18.6
83589,1982,2,4,31.9,
83589,1982,2,4,,20.0
83589,1982,2,5,31.9,
83589,1982,2,5,,21.7
83589,1982,2,6,31.3,
83589,1982,2,6,,21.3
83589,1982,2,7,32.5,
83589,1982,2,7,,19.8
83589,1982,2,8,32.3,
83589,1982,2,8,,19.0
83589,1982,2,9,31.3,
83589,1982,2,9,,19.8
83589,1982,2,10,31.0,
83589,1982,2,10,,21.6
83589,1982,2,11,31.7,
83589,1982,2,11,,21.2
83589,1982,2,12,31.7,
83589,1982,2,12,,19.5
83589,1982,2,13,31.7,
83589,1982,2,13,,20.6
83589,1982,2,14,31.5,
83589,1982,2,14,,20.8
83589,1982,2,15,31.6,
83589,1982,2,15,,22.3
83589,1982,2,16,32.0,
83589,1982,2,16,,21.2
83589,1982,2,17,29.7,
83589,1982,2,17,,19.9
83589,1982,2,19,31.8,
83589,1982,2,19,,17.0
83589,1982,2,20,31.9,
83589,1982,2,20,,21.4
83589,1982,2,21,32.2,
83589,1982,2,21,,20.0
83589,1982,2,22,32.4,
83589,1982,2,22,,19.6
83589,1982,2,23,34.6,
83589,1982,2,23,,17.2
83589,1982,2,24,34.0,
83589,1982,2,24,,19.6
83589,1982,2,25,32.4,
83589,1982,2,25,,21.4
83589,1982,2,26,33.1,
83589,1982,2,26,,22.1
83589,1982,2,27,33.8,
83589,1982,2,27,,22.5
83589,1982,2,28,32.5,
83589,1982,2,28,,22.0
83589,1982,3,1,33.2,
83589,1982,3,1,,22.0
83589,1982,3,2,34.9,
83589,1982,3,2,,23.5
83589,1982,3,3,30.4,
83589,1982,3,3,,22.0
83589,1982,3,6,27.4,
83589,1982,3,6,,20.0
83589,1982,3,8,26.7,
83589,1982,3,8,,21.9
83589,1982,3,9,28.5,
83589,1982,3,9,,21.6
83589,1982,3,10,30.9,
83589,1982,3,10,,21.6
83589,1982,3,11,30.6,
83589,1982,3,11,,21.5
83589,1982,3,12,30.8,
83589,1982,3,12,,21.4
83589,1982,3,13,30.9,
83589,1982,3,13,,22.0
83589,1982,3,14,27.6,
83589,1982,3,14,,20.4
83589,1982,3,15,33.3,
83589,1982,3,15,,20.5
83589,1982,3,16,33.3,
83589,1982,3,16,,21.1
83589,1982,3,17,35.2,
83589,1982,3,17,,21.9
83589,1982,3,18,35.0,
83589,1982,3,18,,21.4
83589,1982,3,19,33.2,
83589,1982,3,19,,22.6
83589,1982,3,20,32.7,
83589,1982,3,20,,21.9
83589,1982,3,21,32.5,
83589,1982,3,21,,21.0
83589,1982,3,22,28.6,
83589,1982,3,22,,22.0
83589,1982,3,23,28.9,
83589,1982,3,23,,20.8
83589,1982,3,24,30.9,
83589,1982,3,24,,20.9
83589,1982,3,25,28.5,
83589,1982,3,25,,20.9
83589,1982,3,26,32.9,
83589,1982,3,26,,19.7
83589,1982,3,27,31.3,
83589,1982,3,27,,20.4
83589,1982,3,28,29.4,
83589,1982,3,28,,20.3
83589,1982,3,29,31.1,
83589,1982,3,29,,20.6
83589,1982,3,30,30.9,
83589,1982,3,30,,21.8
83589,1982,3,31,32.6,
83589,1982,3,31,,19.8
83589,1982,4,1,32.3,
83589,1982,4,1,,20.5
83589,1982,4,2,31.0,
83589,1982,4,2,,20.6
83589,1982,4,3,30.7,
83589,1982,4,3,,19.0
83589,1982,4,4,33.0,
83589,1982,4,4,,18.8
83589,1982,4,5,33.0,
83589,1982,4,5,,17.1
83589,1982,4,6,26.5,
83589,1982,4,6,,19.8
83589,1982,4,7,30.2,
83589,1982,4,7,,18.8
83589,1982,4,8,31.0,
83589,1982,4,8,,18.9
83589,1982,4,9,31.5,
83589,1982,4,9,,18.4
83589,1982,4,10,27.7,
83589,1982,4,10,,21.9
83589,1982,4,11,26.4,
83589,1982,4,11,,19.3
83589,1982,4,12,26.1,
83589,1982,4,12,,16.9
83589,1982,4,13,25.3,
83589,1982,4,13,,18.0
83589,1982,4,14,28.3,
83589,1982,4,14,,19.4
83589,1982,4,15,29.9,
83589,1982,4,15,,20.8
83589,1982,4,16,28.7,
83589,1982,4,16,,21.1
83589,1982,4,17,24.6,
83589,1982,4,17,,19.8
83589,1982,4,18,26.0,
83589,1982,4,18,,20.0
83589,1982,4,19,26.7,
83589,1982,4,19,,18.6
83589,1982,4,20,26.0,
83589,1982,4,20,,16.7
83589,1982,4,21,26.7,
83589,1982,4,21,,14.4
83589,1982,4,22,28.9,
83589,1982,4,22,,14.8
83589,1982,4,23,28.1,
83589,1982,4,23,,14.2
83589,1982,4,24,29.1,
83589,1982,4,24,,17.7
83589,1982,4,25,28.7,
83589,1982,4,25,,15.8
83589,1982,4,26,27.4,
83589,1982,4,26,,15.6
83589,1982,4,27,27.0,
83589,1982,4,27,,14.4
83589,1982,4,28,27.4,
83589,1982,4,28,,12.9
83589,1982,4,29,22.3,
83589,1982,4,29,,17.4
83589,1982,4,30,21.5,
83589,1982,4,30,,16.8
83589,1982,5,1,26.5,
83589,1982,5,1,,16.7
83589,1982,5,2,28.9,
83589,1982,5,2,,15.3
83589,1982,5,3,29.5,
83589,1982,5,3,,13.2
83589,1982,5,4,27.9,
83589,1982,5,4,,11.6
83589,1982,5,5,21.9,
83589,1982,5,5,,14.9
83589,1982,5,6,24.7,
83589,1982,5,6,,12.4
83589,1982,5,7,23.1,
83589,1982,5,7,,10.0
83589,1982,5,9,25.8,
83589,1982,5,9,,16.5
83589,1982,5,10,24.7,
83589,1982,5,10,,13.5
83589,1982,5,11,27.9,
83589,1982,5,11,,13.5
83589,1982,5,12,27.7,
83589,1982,5,12,,11.6
83589,1982,5,13,28.7,
83589,1982,5,13,,16.9
83589,1982,5,14,24.3,
83589,1982,5,14,,16.3
83589,1982,5,15,28.9,
83589,1982,5,15,,14.0
83589,1982,5,16,26.3,
83589,1982,5,16,,14.2
83589,1982,5,18,28.2,
83589,1982,5,18,,15.2
83589,1982,5,19,29.6,
83589,1982,5,19,,12.9
83589,1982,5,20,26.4,
83589,1982,5,20,,19.3
83589,1982,5,21,29.9,
83589,1982,5,21,,16.0
83589,1982,5,23,28.6,
83589,1982,5,23,,18.2
83589,1982,5,25,23.7,
83589,1982,5,25,,19.7
83589,1982,5,26,26.9,
83589,1982,5,26,,19.6
83589,1982,5,27,27.5,
83589,1982,5,27,,15.3
83589,1982,5,29,26.4,
83589,1982,5,29,,19.7
83589,1982,5,30,22.8,
83589,1982,5,30,,17.0
83589,1982,5,31,24.5,
83589,1982,5,31,,16.1
83589,1982,6,1,26.0,
83589,1982,6,1,,16.4
83589,1982,6,2,24.6,
83589,1982,6,2,,13.5
83589,1982,6,3,27.0,
83589,1982,6,3,,14.7
83589,1982,6,4,26.0,
83589,1982,6,4,,13.4
83589,1982,6,5,26.6,
83589,1982,6,5,,12.7
83589,1982,6,6,27.7,
83589,1982,6,6,,14.7
83589,1982,6,7,27.7,
83589,1982,6,7,,15.9
83589,1982,6,8,28.5,
83589,1982,6,8,,15.9
83589,1982,6,9,27.7,
83589,1982,6,9,,13.7
83589,1982,6,10,27.0,
83589,1982,6,10,,14.1
83589,1982,6,11,27.4,
83589,1982,6,11,,13.2
83589,1982,6,12,27.7,
83589,1982,6,12,,13.2
83589,1982,6,14,23.4,
83589,1982,6,14,,14.0
83589,1982,6,16,27.5,
83589,1982,6,16,,13.2
83589,1982,6,17,26.9,
83589,1982,6,17,,14.3
83589,1982,6,18,26.0,
83589,1982,6,18,,13.9
83589,1982,6,19,27.1,
83589,1982,6,19,,13.0
83589,1982,6,20,30.2,
83589,1982,6,20,,13.2
83589,1982,6,21,30.2,
83589,1982,6,21,,11.9
83589,1982,6,22,26.4,
83589,1982,6,22,,16.1
83589,1982,6,23,28.8,
83589,1982,6,23,,14.3
83589,1982,6,24,30.9,
83589,1982,6,24,,15.5
83589,1982,6,25,32.0,
83589,1982,6,25,,14.5
83589,1982,6,26,33.3,
83589,1982,6,26,,14.5
83589,1982,6,27,32.3,
83589,1982,6,27,,15.7
83589,1982,6,28,30.2,
83589,1982,6,28,,15.2
83589,1982,6,29,28.4,
83589,1982,6,29,,14.9
83589,1982,6,30,28.3,
83589,1982,6,30,,14.3
83589,1982,7,1,21.2,
83589,1982,7,1,,14.5
83589,1982,7,15,23.1,
83589,1982,7,15,,15.0
83589,1982,7,16,25.9,
83589,1982,7,16,,15.6
83589,1982,7,17,24.4,
83589,1982,7,17,,13.3
83589,1982,7,18,26.4,
83589,1982,7,18,,12.8
83589,1982,7,19,28.0,
83589,1982,7,19,,12.5
83589,1982,7,21,27.2,
83589,1982,7,21,,12.1
83589,1982,7,22,27.7,
83589,1982,7,22,,12.5
83589,1982,7,23,27.9,
83589,1982,7,23,,13.4
83589,1982,7,24,28.0,
83589,1982,7,24,,12.7
83589,1982,7,25,27.7,
83589,1982,7,25,,14.8
83589,1982,7,26,26.4,
83589,1982,7,26,,17.6
83589,1982,7,27,25.3,
83589,1982,7,27,,16.4
83589,1982,7,28,28.9,
83589,1982,7,28,,10.5
83589,1982,7,29,30.0,
83589,1982,7,29,,10.8
83589,1982,7,30,30.1,
83589,1982,7,30,,12.3
83589,1982,7,31,27.0,
83589,1982,7,31,,10.1
83589,1982,8,1,27.9,
83589,1982,8,1,,14.6
83589,1982,8,2,33.0,
83589,1982,8,2,,12.3
83589,1982,8,3,33.9,
83589,1982,8,3,,12.0
83589,1982,8,5,24.9,
83589,1982,8,5,,19.1
83589,1982,8,6,27.0,
83589,1982,8,6,,19.7
83589,1982,8,7,26.7,
83589,1982,8,7,,16.6
83589,1982,8,8,29.8,
83589,1982,8,8,,10.4
83589,1982,8,11,27.7,
83589,1982,8,11,,11.4
83589,1982,8,14,24.8,
83589,1982,8,14,,17.9
83589,1982,8,15,28.2,
83589,1982,8,15,,18.6
83589,1982,8,16,28.8,
83589,1982,8,16,,19.0
83589,1982,8,17,28.4,
83589,1982,8,17,,18.2
83589,1982,8,18,32.9,
83589,1982,8,18,,14.2
83589,1982,8,19,28.4,
83589,1982,8,19,,17.2
83589,1982,8,21,28.6,
83589,1982,8,21,,18.8
83589,1982,8,22,31.4,
83589,1982,8,22,,15.5
83589,1982,8,23,29.1,
83589,1982,8,23,,12.7
83589,1982,8,24,29.3,
83589,1982,8,24,,14.7
83589,1982,8,25,29.3,
83589,1982,8,25,,19.0
83589,1982,8,26,27.5,
83589,1982,8,26,,17.8
83589,1982,8,27,30.3,
83589,1982,8,27,,17.8
83589,1982,8,28,29.4,
83589,1982,8,28,,20.1
83589,1982,8,29,29.8,
83589,1982,8,29,,18.8
83589,1982,8,30,30.4,
83589,1982,8,30,,20.9
83589,1982,8,31,31.7,
83589,1982,8,31,,12.0
83589,1982,9,1,32.9,
83589,1982,9,1,,14.4
83589,1982,9,2,29.5,
83589,1982,9,2,,18.0
83589,1982,9,3,29.1,
83589,1982,9,3,,17.2
83589,1982,9,4,26.2,
83589,1982,9,4,,19.7
83589,1982,9,5,27.8,
83589,1982,9,5,,12.9
83589,1982,9,6,31.2,
83589,1982,9,6,,12.2
83589,1982,9,7,28.7,
83589,1982,9,7,,15.3
83589,1982,9,8,28.1,
83589,1982,9,8,,16.0
83589,1982,9,9,28.3,
83589,1982,9,9,,8.4
83589,1982,9,10,30.2,
83589,1982,9,10,,7.9
83589,1982,9,11,30.1,
83589,1982,9,11,,8.5
83589,1982,9,12,31.5,
83589,1982,9,12,,9.5
83589,1982,9,13,32.2,
83589,1982,9,13,,11.0
83589,1982,9,14,31.8,
83589,1982,9,14,,13.4
83589,1982,9,15,31.5,
83589,1982,9,15,,17.0
83589,1982,9,16,30.1,
83589,1982,9,16,,18.4
83589,1982,9,17,28.3,
83589,1982,9,17,,18.3
83589,1982,9,18,35.0,
83589,1982,9,18,,15.4
83589,1982,9,19,33.1,
83589,1982,9,19,,17.1
83589,1982,9,21,23.5,
83589,1982,9,21,,18.5
83589,1982,9,22,26.0,
83589,1982,9,22,,18.7
83589,1982,9,23,23.0,
83589,1982,9,23,,19.3
83589,1982,9,24,28.9,
83589,1982,9,24,,18.5
83589,1982,9,25,28.6,
83589,1982,9,25,,17.4
83589,1982,9,26,30.0,
83589,1982,9,26,,11.3
83589,1982,9,27,35.9,
83589,1982,9,27,,13.4
83589,1982,9,28,33.2,
83589,1982,9,28,,21.8
83589,1982,9,29,29.5,
83589,1982,9,29,,17.1
83589,1982,9,30,24.7,
83589,1982,9,30,,18.5
83589,1982,10,1,25.0,
83589,1982,10,1,,18.2
83589,1982,10,2,32.0,
83589,1982,10,2,,18.4
83589,1982,10,3,27.8,
83589,1982,10,3,,19.5
83589,1982,10,4,33.7,
83589,1982,10,4,,19.8
83589,1982,10,6,37.2,
83589,1982,10,6,,20.5
83589,1982,10,7,34.4,
83589,1982,10,7,,22.8
83589,1982,10,8,34.8,
83589,1982,10,8,,17.0
83589,1982,10,9,35.3,
83589,1982,10,9,,18.9
83589,1982,10,10,28.6,
83589,1982,10,10,,16.0
83589,1982,10,13,34.0,
83589,1982,10,13,,20.8
83589,1982,10,14,32.1,
83589,1982,10,14,,18.8
83589,1982,10,15,24.1,
83589,1982,10,15,,20.3
83589,1982,10,16,24.8,
83589,1982,10,16,,19.4
83589,1982,10,17,26.6,
83589,1982,10,17,,18.5
83589,1982,10,18,32.5,
83589,1982,10,18,,20.1
83589,1982,10,19,34.4,
83589,1982,10,19,,19.1
83589,1982,10,20,29.5,
83589,1982,10,20,,22.0
83589,1982,10,21,29.0,
83589,1982,10,21,,22.2
83589,1982,10,22,30.3,
83589,1982,10,22,,22.4
83589,1982,10,23,35.9,
83589,1982,10,23,,16.4
83589,1982,10,24,37.2,
83589,1982,10,24,,18.3
83589,1982,10,25,37.3,
83589,1982,10,25,,19.4
83589,1982,10,26,36.3,
83589,1982,10,26,,20.0
83589,1982,10,27,34.9,
83589,1982,10,27,,24.2
83589,1982,10,28,35.9,
83589,1982,10,28,,18.6
83589,1982,10,29,29.2,
83589,1982,10,29,,22.9
83589,1982,10,30,36.3,
83589,1982,10,30,,20.8
83589,1982,10,31,36.3,
83589,1982,10,31,,21.0
83589,1982,11,1,30.6,
83589,1982,11,1,,21.1
83589,1982,11,2,33.2,
83589,1982,11,2,,20.5
83589,1982,11,3,32.9,
83589,1982,11,3,,19.4
83589,1982,11,4,36.1,
83589,1982,11,4,,16.4
83589,1982,11,5,36.6,
83589,1982,11,5,,15.7
83589,1982,11,6,36.1,
83589,1982,11,6,,18.7
83589,1982,11,7,36.3,
83589,1982,11,7,,19.3
83589,1982,11,8,34.4,
83589,1982,11,8,,21.9
83589,1982,11,9,33.6,
83589,1982,11,9,,22.5
83589,1982,11,10,31.8,
83589,1982,11,10,,22.2
83589,1982,11,11,34.6,
83589,1982,11,11,,18.5
83589,1982,11,12,36.7,
83589,1982,11,12,,20.8
83589,1982,11,14,32.1,
83589,1982,11,14,,22.1
83589,1982,11,15,32.6,
83589,1982,11,15,,22.1
83589,1982,11,16,30.7,
83589,1982,11,16,,22.5
83589,1982,11,17,31.4,
83589,1982,11,17,,21.3
83589,1982,11,18,34.2,
83589,1982,11,18,,21.9
83589,1982,11,19,35.2,
83589,1982,11,19,,23.3
83589,1982,11,20,33.9,
83589,1982,11,20,,20.5
83589,1982,11,21,37.9,
83589,1982,11,21,,20.1
83589,1982,11,22,37.9,
83589,1982,11,22,,18.0
83589,1982,11,23,37.1,
83589,1982,11,23,,17.3
83589,1982,11,24,38.1,
83589,1982,11,24,,18.9
83589,1982,11,25,38.1,
83589,1982,11,25,,19.7
83589,1982,11,26,37.6,
83589,1982,11,26,,20.7
83589,1982,11,27,37.0,
83589,1982,11,27,,23.3
83589,1982,11,28,37.5,
83589,1982,11,28,,23.1
83589,1982,11,29,38.3,
83589,1982,11,29,,21.7
83589,1982,11,30,36.8,
83589,1982,11,30,,21.1
83589,1982,12,1,35.4,
83589,1982,12,1,,21.6
83589,1982,12,2,29.2,
83589,1982,12,2,,21.1
83589,1982,12,4,25.0,
83589,1982,12,4,,20.3
83589,1982,12,5,31.8,
83589,1982,12,5,,21.3
83589,1982,12,7,35.0,
83589,1982,12,7,,21.7
83589,1982,12,8,31.8,
83589,1982,12,8,,21.9
83589,1982,12,9,25.3,
83589,1982,12,9,,21.5
83589,1982,12,10,30.8,
83589,1982,12,10,,21.1
83589,1982,12,11,32.5,
83589,1982,12,11,,19.3
83589,1982,12,12,32.7,
83589,1982,12,12,,20.4
83589,1982,12,13,29.1,
83589,1982,12,13,,19.8
83589,1982,12,14,34.0,
83589,1982,12,14,,19.4
83589,1982,12,15,33.7,
83589,1982,12,15,,22.0
83589,1982,12,16,28.2,
83589,1982,12,16,,22.6
83589,1982,12,17,29.6,
83589,1982,12,17,,22.6
83589,1982,12,19,33.5,
83589,1982,12,19,,21.9
83589,1982,12,20,32.9,
83589,1982,12,20,,22.2
83589,1982,12,21,33.5,
83589,1982,12,21,,21.7
83589,1982,12,22,33.5,
83589,1982,12,22,,21.2
83589,1982,12,23,28.7,
83589,1982,12,23,,22.8
83589,1982,12,24,28.1,
83589,1982,12,24,,22.5
83589,1982,12,25,30.6,
83589,1982,12,25,,21.2
83589,1982,12,26,31.1,
83589,1982,12,26,,20.6
83589,1982,12,27,31.9,
83589,1982,12,27,,20.8
83589,1982,12,28,30.9,
83589,1982,12,28,,20.8
83589,1982,12,29,29.8,
83589,1982,12,29,,20.9
83589,1982,12,30,24.3,
83589,1982,12,30,,21.9
83589,1982,12,31,25.7,
83589,1982,12,31,,21.6
83589,1983,1,2,29.8,
83589,1983,1,2,,21.5
83589,1983,1,5,30.6,
83589,1983,1,5,,21.3
83589,1983,1,13,33.3,
83589,1983,1,13,,21.7
83589,1983,1,14,25.3,
