,days_over,return_period
6321,0.0,1
6322,2.0,6
6323,0.0,1
6324,12.0,476
6325,0.0,1
6326,0.0,1
6327,0.0,1
6328,0.0,1
6329,2.0,6
6330,0.0,1
6331,0.0,1
6332,0.0,1
6333,1.0,3
6334,1.0,3
6335,0.0,1
6336,0.0,1
6337,0.0,1
6338,0.0,1
6339,0.0,1
6340,2.0,6
6341,1.0,3
6342,0.0,1
6343,1.0,3
6344,0.0,1
6345,1.0,3
6346,0.0,1
6347,0.0,1
6348,2.0,6
6349,0.0,1
6350,1.0,3
6351,0.0,1
6352,0.0,1
6353,0.0,1
6354,0.0,1
6355,0.0,1
6356,0.0,1
6357,0.0,1
6358,0.0,1
6359,2.0,6
6360,0.0,1
6361,0.0,1
6362,4.0,21
6363,7.0,75
6364,0.0,1
6365,0.0,1
6366,0.0,1
6367,1.0,3
6368,0.0,1
6369,0.0,1
6370,0.0,1
6371,0.0,1
6372,0.0,1
6373,0.0,1
6374,2.0,6
6375,3.0,12
6376,2.0,6
6377,0.0,1
6378,1.0,3
6379,0.0,1
6380,0.0,1
6381,1.0,3
6382,0.0,1
6383,0.0,1
6384,0.0,1
6385,0.0,1
6386,0.0,1
6387,0.0,1
6388,0.0,1
6389,1.0,3
6390,0.0,1
6391,0.0,1
6392,0.0,1
6393,2.0,6
6394,0.0,1
6395,0.0,1
6396,0.0,1
6397,0.0,1
6398,0.0,1
6399,1.0,3
6400,0.0,1
6401,0.0,1
6402,0.0,1
6403,0.0,1
6404,0.0,1
6405,2.0,6
6406,0.0,1
6407,0.0,1
6408,1.0,3
6409,0.0,1
6410,1.0,3
6411,0.0,1
6412,1.0,3
6413,0.0,1
6414,0.0,1
6415,1.0,3
6416,0.0,1
6417,4.0,21
6418,0.0,1
6419,2.0,6
6420,1.0,3
6421,0.0,1
6422,1.0,3
6423,0.0,1
6424,2.0,6
6425,1.0,3
6426,0.0,1
6427,0.0,1
6428,0.0,1
6429,0.0,1
6430,0.0,1
6431,0.0,1
6432,0.0,1
6433,0.0,1
6434,3.0,12
6435,0.0,1
6436,0.0,1
6437,0.0,1
6438,0.0,1
6439,1.0,3
6440,0.0,1
6441,0.0,1
6442,0.0,1
6443,0.0,1
6444,2.0,6
6445,0.0,1
6446,1.0,3
6447,0.0,1
6448,1.0,3
6449,1.0,3
6450,0.0,1
6451,3.0,12
6452,4.0,21
6453,1.0,3
6454,0.0,1
6455,0.0,1
6456,0.0,1
6457,1.0,3
6458,0.0,1
6459,0.0,1
6460,0.0,1
6461,0.0,1
6462,8.0,108
6463,0.0,1
6464,0.0,1
6465,0.0,1
6466,0.0,1
6467,0.0,1
6468,0.0,1
6469,0.0,1
6470,1.0,3
6471,2.0,6
6472,2.0,6
6473,3.0,12
6474,0.0,1
6475,2.0,6
6476,1.0,3
6477,0.0,1
6478,2.0,6
6479,0.0,1
6480,0.0,1
6481,0.0,1
6482,0.0,1
6483,1.0,3
6484,0.0,1
6485,0.0,1
6486,0.0,1
6487,0.0,1
6488,0.0,1
6489,5.0,33
6490,0.0,1
6491,1.0,3
6492,0.0,1
6493,3.0,12
6494,0.0,1
6495,0.0,1
6496,1.0,3
6497,0.0,1
6498,0.0,1
6499,0.0,1
6500,2.0,6
6501,1.0,3
6502,0.0,1
6503,1.0,3
6504,0.0,1
6505,0.0,1
6506,0.0,1
6507,0.0,1
6508,3.0,12
6509,1.0,3
6510,0.0,1
6511,0.0,1
6512,0.0,1
6513,0.0,1
6514,0.0,1
6515,0.0,1
6516,2.0,6
6517,1.0,3
6518,0.0,1
6519,0.0,1
6520,0.0,1
6521,0.0,1
6522,0.0,1
6523,1.0,3
6524,2.0,6
6525,0.0,1
6526,2.0,6
6527,0.0,1
6528,1.0,3
6529,1.0,3
6530,0.0,1
6531,0.0,1
6532,0.0,1
6533,0.0,1
6534,0.0,1
6535,0.0,1
6536,0.0,1
6537,0.0,1
6538,0.0,1
6539,2.0,6
6540,0.0,1
6541,2.0,6
6542,0.0,1
6543,0.0,1
6544,2.0,6
6545,0.0,1
6546,0.0,1
6547,10.0,212
6548,0.0,1
6549,0.0,1
6550,0.0,1
6551,0.0,1
6552,0.0,1
6553,0.0,1
6554,4.0,21
6555,0.0,1
6556,0.0,1
6557,0.0,1
6558,0.0,1
6559,0.0,1
6560,0.0,1
6561,0.0,1
6562,0.0,1
6563,0.0,1
6564,0.0,1
6565,0.0,1
6566,0.0,1
6567,0.0,1
6568,0.0,1
6569,0.0,1
6570,4.0,21
6571,4.0,21
6572,0.0,1
6573,0.0,1
6574,0.0,1
6575,0.0,1
6576,0.0,1
6577,0.0,1
6578,2.0,6
6579,0.0,1
6580,4.0,21
6581,0.0,1
6582,0.0,1
6583,0.0,1
6584,1.0,3
6585,0.0,1
6586,5.0,33
6587,0.0,1
6588,0.0,1
6589,0.0,1
6590,1.0,3
6591,0.0,1
6592,0.0,1
6593,0.0,1
6594,0.0,1
6595,0.0,1
6596,0.0,1
6597,0.0,1
6598,0.0,1
6599,1.0,3
6600,1.0,3
6601,0.0,1
6602,10.0,212
6603,0.0,1
6604,0.0,1
6605,1.0,3
6606,0.0,1
6607,0.0,1
6608,2.0,6
6609,0.0,1
6610,0.0,1
6611,0.0,1
6612,0.0,1
6613,0.0,1
6614,0.0,1
6615,0.0,1
6616,0.0,1
6617,2.0,6
6618,0.0,1
6619,0.0,1
6620,1.0,3
6621,3.0,12
6622,0.0,1
6623,0.0,1
6624,0.0,1
6625,4.0,21
6626,0.0,1
6627,2.0,6
6628,0.0,1
6629,0.0,1
6630,0.0,1
6631,0.0,1
6632,0.0,1
6633,3.0,12
6634,1.0,3
6635,0.0,1
6636,0.0,1
6637,6.0,52
6638,0.0,1
6639,1.0,3
6640,0.0,1
6641,0.0,1
6642,0.0,1
6643,0.0,1
6644,1.0,3
6645,0.0,1
6646,0.0,1
6647,0.0,1
6648,2.0,6
6649,0.0,1
6650,0.0,1
6651,0.0,1
6652,0.0,1
6653,0.0,1
6654,6.0,52
6655,1.0,3
6656,0.0,1
6657,5.0,33
6658,0.0,1
6659,0.0,1
6660,0.0,1
6661,0.0,1
6662,3.0,12
6663,0.0,1
6664,0.0,1
6665,1.0,3
6666,0.0,1
6667,0.0,1
6668,6.0,52
6669,4.0,21
6670,0.0,1
6671,0.0,1
6672,2.0,6
6673,0.0,1
6674,0.0,1
6675,0.0,1
6676,0.0,1
6677,1.0,3
6678,0.0,1
6679,0.0,1
6680,0.0,1
6681,0.0,1
6682,0.0,1
6683,0.0,1
6684,0.0,1
6685,0.0,1
6686,2.0,6
6687,0.0,1
6688,0.0,1
6689,0.0,1
6690,0.0,1
6691,0.0,1
6692,1.0,3
6693,3.0,12
6694,0.0,1
6695,3.0,12
6696,0.0,1
6697,5.0,33
6698,1.0,3
6699,1.0,3
6700,0.0,1
6701,0.0,1
6702,0.0,1
6703,0.0,1
6704,0.0,1
6705,0.0,1
6706,0.0,1
6707,0.0,1
6708,0.0,1
6709,0.0,1
6710,0.0,1
6711,3.0,12
6712,0.0,1
6713,0.0,1
6714,0.0,1
6715,0.0,1
6716,0.0,1
6717,2.0,6
6718,0.0,1
6719,0.0,1
6720,5.0,33
6721,0.0,1
6722,1.0,3
6723,1.0,3
6724,0.0,1
6725,2.0,6
6726,0.0,1
6727,2.0,6
6728,0.0,1
6729,2.0,6
6730,1.0,3
6731,0.0,1
6732,0.0,1
6733,0.0,1
6734,0.0,1
6735,0.0,1
6736,1.0,3
6737,2.0,6
6738,1.0,3
6739,1.0,3
6740,0.0,1
6741,1.0,3
6742,0.0,1
6743,0.0,1
6744,0.0,1
6745,0.0,1
6746,0.0,1
6747,2.0,6
6748,0.0,1
6749,0.0,1
6750,0.0,1
6751,0.0,1
6752,0.0,1
6753,0.0,1
6754,4.0,21
6755,0.0,1
6756,0.0,1
6757,0.0,1
6758,0.0,1
6759,0.0,1
6760,0.0,1
6761,3.0,12
6762,0.0,1
6763,0.0,1
6764,4.0,21
6765,2.0,6
6766,1.0,3
6767,0.0,1
6768,0.0,1
6769,0.0,1
6770,0.0,1
6771,0.0,1
6772,1.0,3
6773,0.0,1
6774,0.0,1
6775,0.0,1
6776,2.0,6
6777,0.0,1
6778,0.0,1
6779,0.0,1
6780,0.0,1
6781,0.0,1
6782,0.0,1
6783,3.0,12
6784,0.0,1
6785,0.0,1
6786,0.0,1
6787,0.0,1
6788,0.0,1
6789,0.0,1
6790,1.0,3
6791,1.0,3
6792,0.0,1
6793,1.0,3
6794,0.0,1
6795,0.0,1
6796,1.0,3
6797,0.0,1
6798,0.0,1
6799,0.0,1
6800,0.0,1
6801,0.0,1
6802,0.0,1
6803,0.0,1
6804,0.0,1
6805,1.0,3
6806,3.0,12
6807,0.0,1
6808,0.0,1
6809,1.0,3
6810,1.0,3
6811,0.0,1
6812,1.0,3
6813,0.0,1
6814,2.0,6
6815,1.0,3
6816,2.0,6
6817,0.0,1
6818,0.0,1
6819,0.0,1
6820,0.0,1
6821,0.0,1
6822,1.0,3
6823,1.0,3
6824,1.0,3
6825,0.0,1
6826,0.0,1
6827,2.0,6
6828,0.0,1
6829,2.0,6
6830,0.0,1
6831,0.0,1
6832,1.0,3
6833,5.0,33
6834,0.0,1
6835,0.0,1
6836,0.0,1
6837,0.0,1
6838,0.0,1
6839,0.0,1
6840,0.0,1
6841,1.0,3
6842,5.0,33
6843,2.0,6
6844,0.0,1
6845,0.0,1
6846,1.0,3
6847,0.0,1
6848,4.0,21
6849,1.0,3
6850,0.0,1
6851,0.0,1
6852,0.0,1
6853,0.0,1
6854,0.0,1
6855,0.0,1
6856,0.0,1
6857,3.0,12
6858,0.0,1
6859,2.0,6
6860,2.0,6
6861,0.0,1
6862,0.0,1
6863,0.0,1
6864,0.0,1
6865,0.0,1
6866,1.0,3
6867,0.0,1
6868,0.0,1
6869,1.0,3
6870,0.0,1
6871,0.0,1
6872,0.0,1
6873,0.0,1
6874,0.0,1
6875,0.0,1
6876,2.0,6
6877,0.0,1
6878,5.0,33
6879,0.0,1
6880,1.0,3
6881,0.0,1
6882,1.0,3
6883,0.0,1
6884,0.0,1
6885,0.0,1
6886,7.0,75
6887,0.0,1
6888,0.0,1
6889,0.0,1
6890,2.0,6
6891,0.0,1
6892,0.0,1
6893,0.0,1
6894,0.0,1
6895,0.0,1
6896,0.0,1
6897,0.0,1
6898,1.0,3
6899,0.0,1
6900,0.0,1
6901,0.0,1
6902,0.0,1
6903,4.0,21
6904,0.0,1
6905,3.0,12
6906,0.0,1
6907,0.0,1
6908,0.0,1
6909,1.0,3
6910,0.0,1
6911,10.0,212
6912,0.0,1
6913,7.0,75
6914,0.0,1
6915,6.0,52
6916,0.0,1
6917,0.0,1
6918,0.0,1
6919,1.0,3
6920,0.0,1
6921,1.0,3
6922,3.0,12
6923,0.0,1
6924,0.0,1
6925,0.0,1
6926,2.0,6
6927,0.0,1
6928,0.0,1
6929,0.0,1
6930,0.0,1
6931,9.0,147
6932,0.0,1
6933,0.0,1
6934,1.0,3
6935,0.0,1
6936,1.0,3
6937,0.0,1
6938,0.0,1
6939,0.0,1
6940,0.0,1
6941,0.0,1
6942,0.0,1
6943,0.0,1
6944,0.0,1
6945,1.0,3
6946,1.0,3
6947,0.0,1
6948,0.0,1
6949,0.0,1
6950,0.0,1
6951,1.0,3
6952,2.0,6
6953,0.0,1
6954,0.0,1
6955,2.0,6
6956,0.0,1
6957,0.0,1
6958,0.0,1
6959,0.0,1
6960,0.0,1
6961,0.0,1
6962,0.0,1
6963,0.0,1
6964,0.0,1
6965,0.0,1
6966,0.0,1
6967,0.0,1
6968,0.0,1
6969,0.0,1
6970,5.0,33
6971,0.0,1
6972,0.0,1
6973,0.0,1
6974,0.0,1
6975,0.0,1
6976,2.0,6
6977,0.0,1
6978,0.0,1
6979,2.0,6
6980,5.0,33
6981,2.0,6
6982,1.0,3
6983,2.0,6
6984,1.0,3
6985,0.0,1
6986,0.0,1
6987,0.0,1
6988,0.0,1
6989,0.0,1
6990,1.0,3
6991,4.0,21
6992,0.0,1
6993,0.0,1
6994,0.0,1
6995,1.0,3
6996,0.0,1
6997,1.0,3
6998,0.0,1
6999,1.0,3
7000,1.0,3
7001,0.0,1
7002,0.0,1
7003,0.0,1
7004,0.0,1
7005,0.0,1
7006,0.0,1
7007,0.0,1
7008,0.0,1
7009,2.0,6
7010,0.0,1
7011,0.0,1
7012,0.0,1
7013,0.0,1
7014,1.0,3
7015,0.0,1
7016,1.0,3
7017,1.0,3
7018,0.0,1
7019,0.0,1
7020,1.0,3
7021,5.0,33
7022,2.0,6
7023,0.0,1
7024,1.0,3
7025,0.0,1
7026,1.0,3
7027,6.0,52
7028,0.0,1
7029,0.0,1
7030,2.0,6
7031,2.0,6
7032,0.0,1
7033,0.0,1
7034,0.0,1
7035,0.0,1
7036,0.0,1
7037,0.0,1
7038,2.0,6
7039,0.0,1
7040,0.0,1
7041,0.0,1
7042,0.0,1
7043,0.0,1
7044,2.0,6
7045,0.0,1
7046,0.0,1
7047,0.0,1
7048,0.0,1
7049,0.0,1
7050,0.0,1
7051,0.0,1
7052,0.0,1
7053,0.0,1
7054,0.0,1
7055,1.0,3
7056,0.0,1
7057,0.0,1
7058,0.0,1
7059,3.0,12
7060,0.0,1
7061,0.0,1
7062,0.0,1
7063,0.0,1
7064,0.0,1
7065,0.0,1
7066,0.0,1
7067,0.0,1
7068,0.0,1
7069,1.0,3
7070,0.0,1
7071,0.0,1
7072,1.0,3
7073,0.0,1
7074,0.0,1
7075,0.0,1
7076,0.0,1
7077,0.0,1
7078,0.0,1
7079,0.0,1
7080,0.0,1
7081,0.0,1
7082,1.0,3
7083,0.0,1
7084,0.0,1
7085,0.0,1
7086,0.0,1
7087,0.0,1
7088,0.0,1
7089,0.0,1
7090,0.0,1
7091,0.0,1
7092,0.0,1
7093,0.0,1
7094,0.0,1
7095,0.0,1
7096,0.0,1
7097,0.0,1
7098,0.0,1
7099,0.0,1
7100,0.0,1
7101,0.0,1
7102,0.0,1
7103,3.0,12
7104,0.0,1
7105,0.0,1
7106,7.0,75
7107,0.0,1
7108,0.0,1
7109,0.0,1
7110,0.0,1
7111,1.0,3
7112,0.0,1
7113,0.0,1
7114,1.0,3
7115,0.0,1
7116,0.0,1
7117,1.0,3
7118,1.0,3
7119,0.0,1
7120,0.0,1
7121,0.0,1
7122,1.0,3
7123,4.0,21
7124,0.0,1
7125,0.0,1
7126,0.0,1
7127,0.0,1
7128,1.0,3
7129,0.0,1
7130,1.0,3
7131,1.0,3
7132,0.0,1
7133,1.0,3
7134,0.0,1
7135,4.0,21
7136,0.0,1
7137,6.0,52
7138,0.0,1
7139,2.0,6
7140,0.0,1
7141,0.0,1
7142,0.0,1
7143,5.0,33
7144,0.0,1
7145,1.0,3
7146,0.0,1
7147,0.0,1
7148,0.0,1
7149,0.0,1
7150,0.0,1
7151,0.0,1
7152,0.0,1
7153,0.0,1
7154,6.0,52
7155,0.0,1
7156,2.0,6
7157,1.0,3
7158,0.0,1
7159,0.0,1
7160,2.0,6
7161,0.0,1
7162,0.0,1
7163,3.0,12
7164,0.0,1
7165,0.0,1
7166,0.0,1
7167,0.0,1
7168,2.0,6
7169,2.0,6
7170,0.0,1
7171,0.0,1
7172,0.0,1
7173,2.0,6
7174,2.0,6
7175,1.0,3
7176,2.0,6
7177,2.0,6
7178,0.0,1
7179,0.0,1
7180,0.0,1
7181,0.0,1
7182,0.0,1
7183,0.0,1
7184,0.0,1
7185,0.0,1
7186,0.0,1
7187,0.0,1
7188,0.0,1
7189,0.0,1
7190,1.0,3
7191,0.0,1
7192,1.0,3
7193,0.0,1
7194,4.0,21
7195,0.0,1
7196,10.0,212
7197,1.0,3
7198,0.0,1
7199,0.0,1
7200,1.0,3
7201,0.0,1
7202,0.0,1
7203,0.0,1
7204,2.0,6
7205,3.0,12
7206,0.0,1
7207,0.0,1
7208,2.0,6
7209,0.0,1
7210,0.0,1
7211,0.0,1
7212,0.0,1
7213,0.0,1
7214,0.0,1
7215,0.0,1
7216,1.0,3
7217,0.0,1
7218,0.0,1
7219,0.0,1
7220,2.0,6
7221,0.0,1
7222,0.0,1
7223,1.0,3
7224,2.0,6
7225,0.0,1
7226,1.0,3
7227,0.0,1
7228,0.0,1
7229,15.0,1428
7230,1.0,3
7231,0.0,1
7232,0.0,1
7233,0.0,1
7234,0.0,1
7235,0.0,1
7236,1.0,3
7237,0.0,1
7238,0.0,1
7239,0.0,1
7240,0.0,1
7241,0.0,1
7242,1.0,3
7243,1.0,3
7244,0.0,1
7245,1.0,3
7246,0.0,1
7247,0.0,1
7248,0.0,1
7249,0.0,1
7250,0.0,1
7251,0.0,1
7252,0.0,1
7253,0.0,1
7254,0.0,1
7255,0.0,1
7256,4.0,21
7257,3.0,12
7258,0.0,1
7259,2.0,6
7260,0.0,1
7261,7.0,75
7262,9.0,147
7263,1.0,3
7264,0.0,1
7265,0.0,1
7266,0.0,1
7267,0.0,1
7268,0.0,1
7269,0.0,1
7270,0.0,1
7271,0.0,1
7272,0.0,1
7273,0.0,1
7274,10.0,212
7275,0.0,1
7276,0.0,1
7277,0.0,1
7278,0.0,1
7279,2.0,6
7280,0.0,1
7281,0.0,1
7282,0.0,1
7283,1.0,3
7284,0.0,1
7285,0.0,1
7286,0.0,1
7287,0.0,1
7288,0.0,1
7289,1.0,3
7290,2.0,6
7291,0.0,1
7292,0.0,1
7293,0.0,1
7294,0.0,1
7295,0.0,1
7296,0.0,1
7297,0.0,1
7298,1.0,3
7299,0.0,1
7300,0.0,1
7301,0.0,1
7302,1.0,3
7303,1.0,3
7304,0.0,1
7305,0.0,1
7306,1.0,3
7307,0.0,1
7308,5.0,33
7309,0.0,1
7310,3.0,12
7311,0.0,1
7312,0.0,1
7313,0.0,1
7314,0.0,1
7315,0.0,1
7316,2.0,6
7317,0.0,1
7318,0.0,1
7319,0.0,1
7320,0.0,1
7321,2.0,6
7322,6.0,52
7323,0.0,1
7324,1.0,3
7325,3.0,12
7326,0.0,1
7327,6.0,52
7328,0.0,1
7329,0.0,1
7330,0.0,1
7331,0.0,1
7332,0.0,1
7333,0.0,1
7334,0.0,1
7335,3.0,12
7336,0.0,1
7337,0.0,1
7338,6.0,52
7339,2.0,6
7340,1.0,3
7341,0.0,1
7342,0.0,1
7343,0.0,1
7344,0.0,1
7345,1.0,3
7346,1.0,3
7347,0.0,1
7348,0.0,1
7349,0.0,1
7350,2.0,6
7351,1.0,3
7352,0.0,1
7353,4.0,21
7354,1.0,3
7355,0.0,1
7356,1.0,3
7357,0.0,1
7358,0.0,1
7359,0.0,1
7360,1.0,3
7361,0.0,1
7362,0.0,1
7363,1.0,3
7364,0.0,1
7365,0.0,1
7366,0.0,1
7367,4.0,21
7368,2.0,6
7369,1.0,3
7370,0.0,1
7371,1.0,3
7372,0.0,1
7373,0.0,1
7374,1.0,3
7375,0.0,1
7376,0.0,1
7377,0.0,1
7378,1.0,3
7379,0.0,1
7380,0.0,1
7381,1.0,3
7382,0.0,1
7383,0.0,1
7384,0.0,1
7385,0.0,1
7386,0.0,1
7387,0.0,1
7388,0.0,1
7389,0.0,1
7390,3.0,12
7391,1.0,3
7392,0.0,1
7393,0.0,1
7394,0.0,1
7395,0.0,1
7396,2.0,6
7397,0.0,1
7398,0.0,1
7399,1.0,3
7400,1.0,3
7401,0.0,1
7402,1.0,3
7403,1.0,3
7404,0.0,1
7405,0.0,1
7406,0.0,1
7407,0.0,1
7408,3.0,12
7409,0.0,1
7410,0.0,1
7411,0.0,1
7412,0.0,1
7413,0.0,1
7414,0.0,1
7415,8.0,108
7416,0.0,1
7417,0.0,1
7418,0.0,1
7419,0.0,1
7420,0.0,1
7421,0.0,1
7422,0.0,1
7423,0.0,1
7424,0.0,1
7425,1.0,3
7426,0.0,1
7427,0.0,1
7428,3.0,12
7429,0.0,1
7430,0.0,1
7431,1.0,3
7432,2.0,6
7433,0.0,1
7434,0.0,1
7435,0.0,1
7436,0.0,1
7437,0.0,1
7438,0.0,1
7439,1.0,3
7440,9.0,147
7441,0.0,1
7442,0.0,1
7443,0.0,1
7444,0.0,1
7445,0.0,1
7446,0.0,1
7447,0.0,1
7448,0.0,1
7449,2.0,6
7450,1.0,3
7451,0.0,1
7452,0.0,1
7453,1.0,3
7454,1.0,3
7455,0.0,1
7456,0.0,1
7457,0.0,1
7458,0.0,1
7459,3.0,12
7460,0.0,1
7461,1.0,3
7462,0.0,1
7463,0.0,1
7464,0.0,1
7465,1.0,3
7466,0.0,1
7467,4.0,21
7468,0.0,1
7469,0.0,1
7470,2.0,6
7471,0.0,1
7472,0.0,1
7473,0.0,1
7474,0.0,1
7475,6.0,52
7476,0.0,1
7477,0.0,1
7478,1.0,3
7479,0.0,1
7480,3.0,12
7481,5.0,33
7482,3.0,12
7483,1.0,3
7484,1.0,3
7485,0.0,1
7486,0.0,1
7487,4.0,21
7488,0.0,1
7489,1.0,3
7490,0.0,1
7491,0.0,1
7492,0.0,1
7493,0.0,1
7494,1.0,3
7495,0.0,1
7496,0.0,1
7497,0.0,1
7498,0.0,1
7499,0.0,1
7500,0.0,1
7501,0.0,1
7502,1.0,3
7503,0.0,1
7504,1.0,3
7505,2.0,6
7506,0.0,1
7507,2.0,6
7508,0.0,1
7509,0.0,1
7510,1.0,3
7511,0.0,1
7512,0.0,1
7513,0.0,1
7514,0.0,1
7515,0.0,1
7516,0.0,1
7517,0.0,1
7518,3.0,12
7519,0.0,1
7520,0.0,1
7521,0.0,1
7522,1.0,3
7523,0.0,1
7524,2.0,6
7525,0.0,1
7526,7.0,75
7527,0.0,1
7528,1.0,3
7529,1.0,3
7530,0.0,1
7531,1.0,3
7532,0.0,1
7533,0.0,1
7534,0.0,1
7535,0.0,1
7536,0.0,1
7537,1.0,3
7538,0.0,1
7539,6.0,52
7540,0.0,1
7541,3.0,12
7542,1.0,3
7543,1.0,3
7544,1.0,3
7545,1.0,3
7546,0.0,1
7547,0.0,1
7548,0.0,1
7549,0.0,1
7550,0.0,1
7551,0.0,1
7552,1.0,3
7553,0.0,1
7554,0.0,1
7555,0.0,1
7556,0.0,1
7557,0.0,1
7558,6.0,52
7559,1.0,3
7560,0.0,1
7561,1.0,3
7562,0.0,1
7563,0.0,1
7564,0.0,1
7565,0.0,1
7566,0.0,1
7567,0.0,1
7568,0.0,1
7569,0.0,1
7570,0.0,1
7571,0.0,1
7572,0.0,1
7573,2.0,6
7574,0.0,1
7575,0.0,1
7576,0.0,1
7577,0.0,1
7578,1.0,3
7579,6.0,52
7580,1.0,3
7581,1.0,3
7582,0.0,1
7583,0.0,1
7584,0.0,1
7585,1.0,3
7586,4.0,21
7587,0.0,1
7588,1.0,3
7589,0.0,1
7590,1.0,3
7591,1.0,3
7592,1.0,3
7593,1.0,3
7594,2.0,6
7595,0.0,1
7596,0.0,1
7597,0.0,1
7598,3.0,12
7599,0.0,1
7600,0.0,1
7601,0.0,1
7602,0.0,1
7603,0.0,1
7604,1.0,3
7605,0.0,1
7606,0.0,1
7607,2.0,6
7608,0.0,1
7609,0.0,1
7610,0.0,1
7611,1.0,3
7612,0.0,1
7613,3.0,12
7614,0.0,1
7615,0.0,1
7616,0.0,1
7617,1.0,3
7618,10.0,212
7619,0.0,1
7620,0.0,1
7621,8.0,108
7622,0.0,1
7623,0.0,1
7624,0.0,1
7625,0.0,1
7626,0.0,1
7627,0.0,1
7628,1.0,3
7629,0.0,1
7630,0.0,1
7631,2.0,6
7632,0.0,1
7633,0.0,1
7634,0.0,1
7635,0.0,1
7636,2.0,6
7637,0.0,1
7638,0.0,1
7639,1.0,3
7640,0.0,1
7641,0.0,1
7642,0.0,1
7643,0.0,1
7644,0.0,1
7645,0.0,1
7646,0.0,1
7647,0.0,1
7648,1.0,3
7649,0.0,1
7650,0.0,1
7651,0.0,1
7652,0.0,1
7653,0.0,1
7654,4.0,21
7655,0.0,1
7656,0.0,1
7657,1.0,3
7658,0.0,1
7659,0.0,1
7660,0.0,1
7661,2.0,6
7662,0.0,1
7663,2.0,6
7664,0.0,1
7665,0.0,1
7666,0.0,1
7667,0.0,1
7668,0.0,1
7669,0.0,1
7670,0.0,1
7671,0.0,1
7672,0.0,1
7673,0.0,1
7674,0.0,1
7675,0.0,1
7676,0.0,1
7677,0.0,1
7678,0.0,1
7679,0.0,1
7680,2.0,6
7681,0.0,1
7682,0.0,1
7683,0.0,1
7684,0.0,1
7685,0.0,1
7686,1.0,3
7687,0.0,1
7688,4.0,21
7689,0.0,1
7690,0.0,1
7691,0.0,1
7692,0.0,1
7693,0.0,1
7694,0.0,1
7695,0.0,1
7696,1.0,3
7697,4.0,21
7698,0.0,1
7699,2.0,6
7700,0.0,1
7701,1.0,3
7702,0.0,1
7703,0.0,1
7704,1.0,3
7705,0.0,1
7706,0.0,1
7707,0.0,1
7708,2.0,6
7709,3.0,12
7710,0.0,1
7711,0.0,1
7712,1.0,3
7713,0.0,1
7714,0.0,1
7715,0.0,1
7716,0.0,1
7717,0.0,1
7718,0.0,1
7719,4.0,21
7720,5.0,33
7721,1.0,3
7722,4.0,21
7723,3.0,12
7724,0.0,1
7725,1.0,3
7726,0.0,1
7727,0.0,1
7728,0.0,1
7729,0.0,1
7730,0.0,1
7731,0.0,1
7732,0.0,1
7733,0.0,1
7734,0.0,1
7735,1.0,3
7736,0.0,1
7737,0.0,1
7738,1.0,3
7739,0.0,1
7740,0.0,1
7741,2.0,6
7742,1.0,3
7743,0.0,1
7744,0.0,1
7745,1.0,3
7746,0.0,1
7747,4.0,21
7748,1.0,3
7749,0.0,1
7750,0.0,1
7751,6.0,52
7752,0.0,1
7753,2.0,6
7754,1.0,3
7755,0.0,1
7756,0.0,1
7757,0.0,1
7758,1.0,3
7759,0.0,1
7760,0.0,1
7761,7.0,75
7762,0.0,1
7763,1.0,3
7764,0.0,1
7765,0.0,1
7766,4.0,21
7767,0.0,1
7768,0.0,1
7769,0.0,1
7770,0.0,1
7771,0.0,1
7772,0.0,1
7773,0.0,1
7774,1.0,3
7775,2.0,6
7776,0.0,1
7777,0.0,1
7778,1.0,3
7779,0.0,1
7780,0.0,1
7781,1.0,3
7782,1.0,3
7783,1.0,3
7784,0.0,1
7785,0.0,1
7786,0.0,1
7787,0.0,1
7788,2.0,6
7789,2.0,6
7790,3.0,12
7791,3.0,12
7792,2.0,6
7793,0.0,1
7794,0.0,1
7795,7.0,75
7796,0.0,1
7797,0.0,1
7798,0.0,1
7799,0.0,1
7800,1.0,3
7801,0.0,1
7802,5.0,33
7803,0.0,1
7804,0.0,1
7805,0.0,1
7806,0.0,1
7807,1.0,3
7808,0.0,1
7809,0.0,1
7810,0.0,1
7811,2.0,6
7812,7.0,75
7813,3.0,12
7814,0.0,1
7815,0.0,1
7816,1.0,3
7817,2.0,6
7818,0.0,1
7819,0.0,1
7820,0.0,1
7821,2.0,6
7822,0.0,1
7823,1.0,3
7824,0.0,1
7825,0.0,1
7826,0.0,1
7827,0.0,1
7828,0.0,1
7829,0.0,1
7830,0.0,1
7831,0.0,1
7832,0.0,1
7833,0.0,1
7834,0.0,1
7835,0.0,1
7836,0.0,1
7837,1.0,3
7838,0.0,1
7839,0.0,1
7840,0.0,1
7841,0.0,1
7842,3.0,12
7843,0.0,1
7844,0.0,1
7845,0.0,1
7846,0.0,1
7847,1.0,3
7848,6.0,52
7849,0.0,1
7850,0.0,1
7851,1.0,3
7852,0.0,1
7853,1.0,3
7854,0.0,1
7855,0.0,1
7856,0.0,1
7857,1.0,3
7858,0.0,1
7859,0.0,1
7860,0.0,1
7861,1.0,3
7862,1.0,3
7863,1.0,3
7864,1.0,3
7865,0.0,1
7866,3.0,12
7867,0.0,1
7868,3.0,12
7869,0.0,1
7870,0.0,1
7871,5.0,33
7872,0.0,1
7873,3.0,12
7874,0.0,1
